seed,checkpoint,device,image_id,inference_seconds
44,checkpoint_final.pth,cuda,liver_0699,0.111052
44,checkpoint_final.pth,cuda,liver_0700,0.111577
44,checkpoint_final.pth,cuda,liver_0701,0.112150
44,checkpoint_final.pth,cuda,liver_0702,0.085889
44,checkpoint_final.pth,cuda,liver_0703,0.111631
44,checkpoint_final.pth,cuda,liver_0704,0.111493
44,checkpoint_final.pth,cuda,liver_0705,0.111397
44,checkpoint_final.pth,cuda,liver_0706,0.111969
44,checkpoint_final.pth,cuda,liver_0707,0.085792
44,checkpoint_final.pth,cuda,liver_0708,0.112156
44,checkpoint_final.pth,cuda,liver_0709,0.085710
44,checkpoint_final.pth,cuda,liver_0710,0.085630
44,checkpoint_final.pth,cuda,liver_0711,0.111918
44,checkpoint_final.pth,cuda,liver_0712,0.111968
44,checkpoint_final.pth,cuda,liver_0713,0.111808
44,checkpoint_final.pth,cuda,liver_0714,0.112443
44,checkpoint_final.pth,cuda,liver_0715,0.111609
44,checkpoint_final.pth,cuda,liver_0716,0.085870
44,checkpoint_final.pth,cuda,liver_0717,0.085815
44,checkpoint_final.pth,cuda,liver_0718,0.085942
44,checkpoint_final.pth,cuda,liver_0719,0.086041
44,checkpoint_final.pth,cuda,liver_0720,0.085402
44,checkpoint_final.pth,cuda,liver_0721,0.085299
44,checkpoint_final.pth,cuda,liver_0722,0.085651
44,checkpoint_final.pth,cuda,liver_0723,0.085397
44,checkpoint_final.pth,cuda,liver_0724,0.085984
44,checkpoint_final.pth,cuda,liver_0725,0.085894
44,checkpoint_final.pth,cuda,liver_0726,0.085902
44,checkpoint_final.pth,cuda,liver_0727,0.085179
44,checkpoint_final.pth,cuda,liver_0728,0.085648
44,checkpoint_final.pth,cuda,liver_0729,0.086056
44,checkpoint_final.pth,cuda,liver_0730,0.085202
44,checkpoint_final.pth,cuda,liver_0731,0.085798
44,checkpoint_final.pth,cuda,liver_0732,0.085828
44,checkpoint_final.pth,cuda,liver_0733,0.085525
44,checkpoint_final.pth,cuda,liver_0734,0.085752
44,checkpoint_final.pth,cuda,liver_0735,0.085353
