seed,checkpoint,device,image_id,inference_seconds
43,checkpoint_final.pth,cuda,liver_0683,0.084839
43,checkpoint_final.pth,cuda,liver_0684,0.085116
43,checkpoint_final.pth,cuda,liver_0685,0.163068
43,checkpoint_final.pth,cuda,liver_0686,0.111485
43,checkpoint_final.pth,cuda,liver_0687,0.162102
43,checkpoint_final.pth,cuda,liver_0688,0.164208
43,checkpoint_final.pth,cuda,liver_0689,0.161328
43,checkpoint_final.pth,cuda,liver_0690,0.083115
43,checkpoint_final.pth,cuda,liver_0691,0.084961
43,checkpoint_final.pth,cuda,liver_0692,0.084968
43,checkpoint_final.pth,cuda,liver_0693,0.163855
43,checkpoint_final.pth,cuda,liver_0694,0.163362
43,checkpoint_final.pth,cuda,liver_0695,0.163332
43,checkpoint_final.pth,cuda,liver_0696,0.161143
43,checkpoint_final.pth,cuda,liver_0697,0.109107
43,checkpoint_final.pth,cuda,liver_0698,0.162998
43,checkpoint_final.pth,cuda,liver_0699,0.163521
43,checkpoint_final.pth,cuda,liver_0700,0.163339
43,checkpoint_final.pth,cuda,liver_0701,0.161406
43,checkpoint_final.pth,cuda,liver_0702,0.083148
43,checkpoint_final.pth,cuda,liver_0703,0.162174
43,checkpoint_final.pth,cuda,liver_0704,0.163292
43,checkpoint_final.pth,cuda,liver_0705,0.162482
43,checkpoint_final.pth,cuda,liver_0706,0.163873
43,checkpoint_final.pth,cuda,liver_0707,0.163435
43,checkpoint_final.pth,cuda,liver_0708,0.163034
43,checkpoint_final.pth,cuda,liver_0709,0.163461
43,checkpoint_final.pth,cuda,liver_0710,0.163581
43,checkpoint_final.pth,cuda,liver_0711,0.163517
43,checkpoint_final.pth,cuda,liver_0712,0.170337
43,checkpoint_final.pth,cuda,liver_0713,0.168062
43,checkpoint_final.pth,cuda,liver_0714,0.164267
43,checkpoint_final.pth,cuda,liver_0715,0.166467
43,checkpoint_final.pth,cuda,liver_0716,0.085473
43,checkpoint_final.pth,cuda,liver_0717,0.112402
43,checkpoint_final.pth,cuda,liver_0718,0.085961
43,checkpoint_final.pth,cuda,liver_0719,0.166158
43,checkpoint_final.pth,cuda,liver_0720,0.164078
43,checkpoint_final.pth,cuda,liver_0721,0.085261
43,checkpoint_final.pth,cuda,liver_0722,0.084929
43,checkpoint_final.pth,cuda,liver_0723,0.101504
43,checkpoint_final.pth,cuda,liver_0724,0.084933
43,checkpoint_final.pth,cuda,liver_0725,0.084184
43,checkpoint_final.pth,cuda,liver_0726,0.084409
43,checkpoint_final.pth,cuda,liver_0727,0.084742
43,checkpoint_final.pth,cuda,liver_0728,0.084960
43,checkpoint_final.pth,cuda,liver_0729,0.084884
43,checkpoint_final.pth,cuda,liver_0730,0.084803
43,checkpoint_final.pth,cuda,liver_0731,0.085189
43,checkpoint_final.pth,cuda,liver_0732,0.085083
43,checkpoint_final.pth,cuda,liver_0733,0.084827
43,checkpoint_final.pth,cuda,liver_0734,0.083983
43,checkpoint_final.pth,cuda,liver_0735,0.083301
44,checkpoint_final.pth,cuda,liver_0626,0.084869
44,checkpoint_final.pth,cuda,liver_0627,0.185168
44,checkpoint_final.pth,cuda,liver_0628,0.083245
44,checkpoint_final.pth,cuda,liver_0629,0.084466
44,checkpoint_final.pth,cuda,liver_0630,0.084243
44,checkpoint_final.pth,cuda,liver_0631,0.085052
44,checkpoint_final.pth,cuda,liver_0632,0.085181
44,checkpoint_final.pth,cuda,liver_0633,0.084751
44,checkpoint_final.pth,cuda,liver_0634,0.084967
44,checkpoint_final.pth,cuda,liver_0635,0.084273
44,checkpoint_final.pth,cuda,liver_0636,0.083387
44,checkpoint_final.pth,cuda,liver_0637,0.083202
44,checkpoint_final.pth,cuda,liver_0638,0.083629
44,checkpoint_final.pth,cuda,liver_0639,0.084478
44,checkpoint_final.pth,cuda,liver_0640,0.161807
44,checkpoint_final.pth,cuda,liver_0641,0.109370
44,checkpoint_final.pth,cuda,liver_0642,0.161107
44,checkpoint_final.pth,cuda,liver_0643,0.082873
44,checkpoint_final.pth,cuda,liver_0644,0.083445
44,checkpoint_final.pth,cuda,liver_0645,0.084570
44,checkpoint_final.pth,cuda,liver_0646,0.085149
44,checkpoint_final.pth,cuda,liver_0647,0.084917
