seed,checkpoint,device,image_id,inference_seconds
43,checkpoint_final.pth,cuda,liver_0709,0.111109
43,checkpoint_final.pth,cuda,liver_0710,0.110483
43,checkpoint_final.pth,cuda,liver_0711,0.110535
43,checkpoint_final.pth,cuda,liver_0712,0.110480
43,checkpoint_final.pth,cuda,liver_0713,0.110593
43,checkpoint_final.pth,cuda,liver_0714,0.110272
43,checkpoint_final.pth,cuda,liver_0715,0.110306
43,checkpoint_final.pth,cuda,liver_0716,0.084216
43,checkpoint_final.pth,cuda,liver_0717,0.084892
43,checkpoint_final.pth,cuda,liver_0718,0.084688
43,checkpoint_final.pth,cuda,liver_0719,0.110662
43,checkpoint_final.pth,cuda,liver_0720,0.110302
43,checkpoint_final.pth,cuda,liver_0721,0.084147
43,checkpoint_final.pth,cuda,liver_0722,0.084669
43,checkpoint_final.pth,cuda,liver_0723,0.084928
43,checkpoint_final.pth,cuda,liver_0724,0.084763
43,checkpoint_final.pth,cuda,liver_0725,0.084637
43,checkpoint_final.pth,cuda,liver_0726,0.084701
43,checkpoint_final.pth,cuda,liver_0727,0.084594
43,checkpoint_final.pth,cuda,liver_0728,0.085167
43,checkpoint_final.pth,cuda,liver_0729,0.084536
43,checkpoint_final.pth,cuda,liver_0730,0.085819
43,checkpoint_final.pth,cuda,liver_0731,0.084851
43,checkpoint_final.pth,cuda,liver_0732,0.084725
43,checkpoint_final.pth,cuda,liver_0733,0.084762
43,checkpoint_final.pth,cuda,liver_0734,0.085156
43,checkpoint_final.pth,cuda,liver_0735,0.084130
44,checkpoint_final.pth,cuda,liver_0626,0.086342
44,checkpoint_final.pth,cuda,liver_0627,0.114234
44,checkpoint_final.pth,cuda,liver_0628,0.085732
44,checkpoint_final.pth,cuda,liver_0629,0.086453
44,checkpoint_final.pth,cuda,liver_0630,0.086831
44,checkpoint_final.pth,cuda,liver_0631,0.085554
44,checkpoint_final.pth,cuda,liver_0632,0.085856
44,checkpoint_final.pth,cuda,liver_0633,0.085977
44,checkpoint_final.pth,cuda,liver_0634,0.085744
44,checkpoint_final.pth,cuda,liver_0635,0.085495
44,checkpoint_final.pth,cuda,liver_0636,0.085529
44,checkpoint_final.pth,cuda,liver_0637,0.085818
44,checkpoint_final.pth,cuda,liver_0638,0.086171
44,checkpoint_final.pth,cuda,liver_0639,0.086601
44,checkpoint_final.pth,cuda,liver_0640,0.113902
44,checkpoint_final.pth,cuda,liver_0641,0.113829
44,checkpoint_final.pth,cuda,liver_0642,0.113900
44,checkpoint_final.pth,cuda,liver_0643,0.107009
44,checkpoint_final.pth,cuda,liver_0644,0.085244
44,checkpoint_final.pth,cuda,liver_0645,0.085221
44,checkpoint_final.pth,cuda,liver_0646,0.084261
44,checkpoint_final.pth,cuda,liver_0647,0.083744
44,checkpoint_final.pth,cuda,liver_0648,0.084211
44,checkpoint_final.pth,cuda,liver_0649,0.084311
44,checkpoint_final.pth,cuda,liver_0650,0.084251
44,checkpoint_final.pth,cuda,liver_0651,0.083801
44,checkpoint_final.pth,cuda,liver_0652,0.084637
44,checkpoint_final.pth,cuda,liver_0653,0.084069
44,checkpoint_final.pth,cuda,liver_0654,0.084007
44,checkpoint_final.pth,cuda,liver_0655,0.084496
44,checkpoint_final.pth,cuda,liver_0656,0.084285
44,checkpoint_final.pth,cuda,liver_0657,0.109970
44,checkpoint_final.pth,cuda,liver_0658,0.084397
44,checkpoint_final.pth,cuda,liver_0659,0.084232
44,checkpoint_final.pth,cuda,liver_0660,0.109673
44,checkpoint_final.pth,cuda,liver_0661,0.110101
44,checkpoint_final.pth,cuda,liver_0662,0.083801
44,checkpoint_final.pth,cuda,liver_0663,0.084444
44,checkpoint_final.pth,cuda,liver_0664,0.110573
44,checkpoint_final.pth,cuda,liver_0665,0.110005
44,checkpoint_final.pth,cuda,liver_0666,0.110414
44,checkpoint_final.pth,cuda,liver_0667,0.110145
44,checkpoint_final.pth,cuda,liver_0668,0.110027
44,checkpoint_final.pth,cuda,liver_0669,0.109840
44,checkpoint_final.pth,cuda,liver_0670,0.109650
44,checkpoint_final.pth,cuda,liver_0671,0.083656
44,checkpoint_final.pth,cuda,liver_0672,0.110245
44,checkpoint_final.pth,cuda,liver_0673,0.110487
44,checkpoint_final.pth,cuda,liver_0674,0.109874
44,checkpoint_final.pth,cuda,liver_0675,0.110512
44,checkpoint_final.pth,cuda,liver_0676,0.084038
44,checkpoint_final.pth,cuda,liver_0677,0.084225
44,checkpoint_final.pth,cuda,liver_0678,0.110181
44,checkpoint_final.pth,cuda,liver_0679,0.109920
44,checkpoint_final.pth,cuda,liver_0680,0.084210
44,checkpoint_final.pth,cuda,liver_0681,0.110227
44,checkpoint_final.pth,cuda,liver_0682,0.084114
44,checkpoint_final.pth,cuda,liver_0683,0.084384
44,checkpoint_final.pth,cuda,liver_0684,0.084086
44,checkpoint_final.pth,cuda,liver_0685,0.110185
44,checkpoint_final.pth,cuda,liver_0686,0.110081
44,checkpoint_final.pth,cuda,liver_0687,0.109626
44,checkpoint_final.pth,cuda,liver_0688,0.110209
44,checkpoint_final.pth,cuda,liver_0689,0.110163
44,checkpoint_final.pth,cuda,liver_0690,0.084176
44,checkpoint_final.pth,cuda,liver_0691,0.084260
44,checkpoint_final.pth,cuda,liver_0692,0.083835
44,checkpoint_final.pth,cuda,liver_0693,0.111545
44,checkpoint_final.pth,cuda,liver_0694,0.109926
44,checkpoint_final.pth,cuda,liver_0695,0.109942
44,checkpoint_final.pth,cuda,liver_0696,0.110109
44,checkpoint_final.pth,cuda,liver_0697,0.109990
44,checkpoint_final.pth,cuda,liver_0698,0.110206
44,checkpoint_final.pth,cuda,liver_0699,0.109875
44,checkpoint_final.pth,cuda,liver_0700,0.110071
44,checkpoint_final.pth,cuda,liver_0701,0.109875
44,checkpoint_final.pth,cuda,liver_0702,0.084154
44,checkpoint_final.pth,cuda,liver_0703,0.110468
44,checkpoint_final.pth,cuda,liver_0704,0.110556
44,checkpoint_final.pth,cuda,liver_0705,0.109997
44,checkpoint_final.pth,cuda,liver_0706,0.110045
44,checkpoint_final.pth,cuda,liver_0707,0.109637
44,checkpoint_final.pth,cuda,liver_0708,0.109940
44,checkpoint_final.pth,cuda,liver_0709,0.110111
44,checkpoint_final.pth,cuda,liver_0710,0.110430
44,checkpoint_final.pth,cuda,liver_0711,0.109788
44,checkpoint_final.pth,cuda,liver_0712,0.110122
44,checkpoint_final.pth,cuda,liver_0713,0.110487
44,checkpoint_final.pth,cuda,liver_0714,0.110139
44,checkpoint_final.pth,cuda,liver_0715,0.110531
44,checkpoint_final.pth,cuda,liver_0716,0.083878
44,checkpoint_final.pth,cuda,liver_0717,0.085252
44,checkpoint_final.pth,cuda,liver_0718,0.104315
44,checkpoint_final.pth,cuda,liver_0719,0.113060
44,checkpoint_final.pth,cuda,liver_0720,0.113180
44,checkpoint_final.pth,cuda,liver_0721,0.086331
44,checkpoint_final.pth,cuda,liver_0722,0.085970
44,checkpoint_final.pth,cuda,liver_0723,0.098695
44,checkpoint_final.pth,cuda,liver_0724,0.084253
44,checkpoint_final.pth,cuda,liver_0725,0.084209
44,checkpoint_final.pth,cuda,liver_0726,0.084079
44,checkpoint_final.pth,cuda,liver_0727,0.084369
44,checkpoint_final.pth,cuda,liver_0728,0.083677
44,checkpoint_final.pth,cuda,liver_0729,0.084691
44,checkpoint_final.pth,cuda,liver_0730,0.084056
44,checkpoint_final.pth,cuda,liver_0731,0.084050
44,checkpoint_final.pth,cuda,liver_0732,0.084303
44,checkpoint_final.pth,cuda,liver_0733,0.083936
44,checkpoint_final.pth,cuda,liver_0734,0.083643
44,checkpoint_final.pth,cuda,liver_0735,0.083675
